price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_renovated;sqft_living15;sqft_lot15;ano;mes;dia_da_semana;trimestre;final_de_semana;fim_do_mes;semestre;dias_desde_inicio;estacao_Primavera;estacao_Verao;estacao_Outono;estacao_Inverno;sqft_lot_more_living;living_percent_total;percent_construcao_above;lot_15_compare;living_15_compare;mean_price_zipcode;age;age_renovated;bath_per_bed;bed_per_floor;grade_x_condition;bool_renovated;bool_basement;living_more_than_lot;dist_seattle;bool_renovated_45;bool_renovated_15
420000.0;3;2.5;2140;3821;2.0;0;0;3;8;2140;0;0;2860;3841;2014;6;1;2;0;0;1;53;0;1;0;0;5961;0.359;1.0;0.9948;0.7483;612653.6106;21;21;0.8333;1.5;24;0;0;0;0.3411;1;0
338995.0;3;1.75;1320;9450;1.0;0;0;5;7;1320;0;0;1320;8315;2014;9;1;3;0;0;2;137;0;0;1;0;10770;0.1226;1.0;1.1365;1.0;464231.8386;83;83;0.5833;3.0;35;0;0;0;0.1513;0;0
615000.0;3;1.75;2620;8280;1.0;0;0;4;7;1330;1290;0;1530;8160;2015;4;4;2;0;0;1;343;1;0;0;0;10900;0.2404;0.5076;1.0147;1.7124;676185.3922;78;78;0.5833;3.0;28;0;1;0;0.1203;0;0
312500.0;4;0.5;2300;5570;2.0;0;0;3;8;2300;0;0;1820;6371;2014;12;4;4;0;0;2;224;0;0;0;1;7870;0.2922;1.0;0.8743;1.2637;334921.0627;30;30;0.125;2.0;24;0;0;0;0.3226;1;0
513000.0;4;2.5;2000;5684;2.0;0;0;3;8;2000;0;0;2210;7066;2014;5;1;2;0;0;1;4;1;0;0;0;7684;0.2603;1.0;0.8044;0.905;462480.0353;30;30;0.625;2.0;24;0;0;0;0.1779;1;0
857500.0;4;2.75;2960;5040;2.0;0;3;3;9;2210;750;1993;2270;5500;2015;1;1;1;0;0;1;270;0;0;0;1;8000;0.37;0.7466;0.9164;1.304;618634.1697;74;33;0.6875;2.0;27;1;1;0;0.0822;1;0
1060000.0;3;2.75;2700;22343;1.5;0;1;4;10;2700;0;0;3390;15682;2014;12;1;4;0;0;2;242;0;0;0;1;25043;0.1078;1.0;1.4248;0.7965;1194230.0213;49;49;0.9167;2.0;40;0;0;0;0.1281;0;0
585000.0;3;1.75;1740;9500;1.0;0;3;4;8;1150;590;0;2110;9450;2014;7;1;3;0;0;2;81;0;1;0;0;11240;0.1548;0.6609;1.0053;0.8246;359483.2396;68;68;0.5833;3.0;32;0;1;0;0.1189;0;0
350500.0;2;2.5;1770;4950;1.0;0;0;3;7;1770;0;0;1770;4500;2014;10;2;4;0;0;2;159;0;0;1;0;6720;0.2634;1.0;1.1;1.0;366867.6;23;23;1.25;2.0;21;0;0;0;0.4001;1;0
215000.0;3;2.0;1290;9312;1.0;0;0;3;7;1290;0;0;1650;7300;2014;10;0;4;0;0;2;157;0;0;1;0;10602;0.1217;1.0;1.2756;0.7818;240328.3717;79;79;0.6667;3.0;21;0;0;0;0.1253;0;0
440000.0;4;2.0;1450;8400;1.5;0;0;4;7;1450;0;0;1450;7440;2014;6;1;2;0;0;1;46;0;1;0;0;9850;0.1472;1.0;1.129;1.0;521652.8587;64;64;0.5;2.6667;28;0;0;0;0.1531;0;0
270000.0;3;2.25;1420;7800;1.0;0;0;4;7;1130;290;0;1460;7800;2015;4;0;2;0;0;1;360;1;0;0;0;9220;0.154;0.7958;1.0;0.9726;311632.1058;41;41;0.75;3.0;28;0;1;0;0.3023;1;0
385000.0;3;0.75;1330;7020;1.0;0;0;5;7;1330;0;0;1410;5802;2014;10;3;4;0;0;2;174;0;0;1;0;8350;0.1593;1.0;1.2099;0.9433;424706.3559;102;102;0.25;3.0;35;0;0;0;0.0814;0;0
688500.0;3;1.75;1760;4125;1.5;0;3;4;7;1760;0;0;1760;4000;2014;11;0;4;0;0;2;199;0;0;1;0;5885;0.2991;1.0;1.0312;1.0;584827.5624;99;99;0.5833;2.0;28;0;0;0;0.0714;0;0
700000.0;3;1.75;2010;4905;1.0;0;0;5;7;1230;780;0;2210;1834;2014;5;0;2;0;0;1;17;1;0;0;0;6915;0.2907;0.6119;2.6745;0.9095;634360.1793;114;114;0.5833;3.0;35;0;1;0;0.0235;0;0
585000.0;5;2.0;2560;14467;1.0;0;0;3;8;1280;1280;0;2200;10267;2014;8;4;3;0;0;2;112;0;1;0;0;17027;0.1503;0.5;1.4091;1.1636;859684.7791;66;66;0.4;5.0;24;0;1;0;0.1625;0;0
401000.0;2;1.5;1260;2625;2.0;0;0;4;7;1260;0;0;1260;2625;2015;2;3;1;0;0;1;300;0;0;0;1;3885;0.3243;1.0;1.0;1.0;645231.4564;43;43;0.75;1.0;28;0;0;0;0.1936;1;0
655000.0;4;2.25;2420;7725;1.0;0;0;4;8;1890;530;0;1740;7944;2015;3;4;1;0;0;1;308;1;0;0;0;10145;0.2385;0.781;0.9724;1.3908;645231.4564;54;54;0.5625;4.0;32;0;1;0;0.2402;0;0
317000.0;3;1.0;1010;5400;1.0;0;0;3;6;1010;0;0;960;5400;2014;6;2;2;0;0;1;33;0;1;0;0;6410;0.1576;1.0;1.0;1.0521;594547.6501;67;67;0.3333;3.0;18;0;0;0;0.0503;0;0
500000.0;4;2.5;1770;8155;1.5;0;0;4;6;1770;0;1993;1460;7360;2015;5;1;2;0;0;1;368;1;0;0;0;9925;0.1783;1.0;1.108;1.2123;521652.8587;56;33;0.625;2.6667;24;1;0;0;0.195;1;0
314963.0;2;1.0;890;6350;1.0;0;0;3;6;890;0;0;1490;6350;2014;10;1;4;0;0;2;172;0;0;1;0;7240;0.1229;1.0;1.0;0.5973;584827.5624;83;83;0.5;2.0;18;0;0;0;0.0946;0;0
715000.0;3;1.5;1670;5060;2.0;0;2;5;7;1670;0;0;1670;5118;2014;10;0;4;0;0;2;178;0;0;1;0;6730;0.2481;1.0;0.9887;1.0;424706.3559;101;101;0.5;1.5;35;0;0;0;0.0611;0;0
280000.0;3;2.25;1360;9600;2.0;0;0;3;7;1360;0;0;1200;10400;2014;10;1;4;0;0;2;165;0;0;1;0;10960;0.1241;1.0;0.9231;1.1333;439471.0814;34;34;0.75;1.5;21;0;0;0;0.5991;1;0
531000.0;3;2.5;2120;9736;2.0;0;0;3;9;2120;0;0;2490;8763;2014;6;3;2;0;0;1;41;0;1;0;0;11856;0.1788;1.0;1.111;0.8514;490351.4667;38;38;0.8333;1.5;27;0;0;0;0.1732;1;0
617000.0;3;2.5;1910;4488;2.0;0;0;3;8;1910;0;0;1530;3696;2014;9;1;3;0;0;2;144;0;0;1;0;6398;0.2985;1.0;1.2143;1.2484;617105.0851;28;28;0.8333;1.5;24;0;0;0;0.1924;1;0
440000.0;4;1.0;1480;7560;1.5;0;0;3;7;1480;0;0;1480;7560;2014;10;3;4;0;0;2;160;0;0;1;0;9040;0.1637;1.0;1.0;1.0;676185.3922;86;86;0.25;2.6667;21;0;0;0;0.1049;0;0
140000.0;3;1.0;1090;10114;1.0;0;0;4;7;1090;0;0;1380;7800;2014;7;1;3;0;0;2;88;0;1;0;0;11204;0.0973;1.0;1.2967;0.7899;234284.0352;71;71;0.3333;3.0;28;0;0;0;0.3274;0;0
661000.0;4;1.75;1670;13125;1.0;0;0;5;8;1670;0;0;2360;12500;2015;2;4;1;0;0;1;287;0;0;0;1;14795;0.1129;1.0;1.05;0.7076;645231.4564;53;53;0.4375;4.0;40;0;0;0;0.2325;0;0
697000.0;4;1.75;1670;13125;1.0;0;0;5;8;1670;0;0;2360;12500;2015;4;2;2;0;0;1;362;1;0;0;0;14795;0.1129;1.0;1.05;0.7076;645231.4564;53;53;0.4375;4.0;40;0;0;0;0.2325;0;0
1195000.0;5;2.75;3650;13297;2.0;0;0;5;9;2750;900;0;2900;11568;2014;6;4;2;0;0;1;56;0;1;0;0;16947;0.2154;0.7534;1.1495;1.2586;1194230.0213;57;57;0.55;2.5;45;0;1;0;0.1184;0;0
535000.0;4;2.0;1970;3515;1.0;0;0;5;8;1030;940;0;1650;4275;2014;9;5;3;1;0;2;141;0;0;1;0;5485;0.3592;0.5228;0.8222;1.1939;619900.5472;57;57;0.5;4.0;40;0;1;0;0.0831;0;0
404500.0;2;2.0;1320;3060;1.5;0;0;4;6;1320;0;0;1410;3264;2015;3;1;1;0;0;1;326;1;0;0;0;4380;0.3014;1.0;0.9375;0.9362;417637.4331;116;116;1.0;1.3333;24;0;0;0;0.0638;0;0
396500.0;3;1.0;1710;5110;1.0;0;0;3;7;1100;610;0;1310;5110;2014;11;2;4;0;0;2;194;0;0;1;0;6820;0.2507;0.6433;1.0;1.3053;424706.3559;72;72;0.3333;3.0;21;0;1;0;0.0933;0;0
450000.0;3;2.25;1740;9488;1.0;0;0;4;8;1180;560;0;1880;8615;2015;3;4;1;0;0;1;322;1;0;0;0;11228;0.155;0.6782;1.1013;0.9255;420890.5493;49;49;0.75;3.0;32;0;1;0;0.1738;0;0
605000.0;3;3.25;2200;2400;2.0;0;0;3;8;1740;460;0;2200;3600;2015;1;4;1;0;0;1;259;0;0;0;1;4600;0.4783;0.7909;0.6667;1.0;849448.0163;38;38;1.0833;1.5;24;0;1;0;0.047;1;0
699000.0;3;2.0;2010;4320;2.0;0;2;3;9;2010;0;0;1640;5225;2014;9;3;3;0;0;2;132;0;0;1;0;6330;0.3175;1.0;0.8268;1.2256;417637.4331;27;27;0.6667;1.5;27;0;0;0;0.1185;1;0
805000.0;3;3.0;3910;19023;2.0;0;0;3;11;3910;0;0;1860;15001;2014;6;3;2;0;0;1;48;0;1;0;0;22933;0.1705;1.0;1.2681;2.1022;455617.1129;41;41;1.0;1.5;33;0;0;0;0.4275;1;0
156000.0;1;0.75;470;15000;1.0;0;0;3;4;470;0;0;1730;22500;2015;2;3;1;0;0;1;293;0;0;0;1;15470;0.0304;1.0;0.6667;0.2717;455617.1129;79;79;0.75;1.0;12;0;0;0;0.4269;0;0
595000.0;4;2.5;2330;7064;1.0;0;0;4;8;1780;550;0;1740;8075;2015;3;4;1;0;0;1;308;1;0;0;0;9394;0.248;0.7639;0.8748;1.3391;645231.4564;42;42;0.625;4.0;32;0;1;0;0.2515;1;0
285000.0;3;1.75;1930;7200;1.5;0;0;3;6;1930;0;0;1350;9000;2014;7;0;3;0;0;2;87;0;1;0;0;9130;0.2114;1.0;0.8;1.4296;527961.2032;97;97;0.5833;2.0;18;0;0;0;0.5292;0;0
725000.0;4;2.5;3270;6055;2.0;0;0;3;9;3270;0;0;2740;7367;2015;3;2;1;0;0;1;327;1;0;0;0;9325;0.3507;1.0;0.8219;1.1934;420890.5493;19;19;0.625;2.0;27;0;0;0;0.1561;1;0
216300.0;3;2.5;1650;5000;2.0;0;0;3;8;1650;0;0;1720;5000;2014;11;1;4;0;0;2;207;0;0;1;0;6650;0.2481;1.0;1.0;0.9593;286732.7916;41;41;0.8333;1.5;24;0;0;0;0.2922;1;0
410000.0;4;2.75;2220;8450;1.0;0;0;4;7;1260;960;0;1580;8450;2014;10;0;4;0;0;2;171;0;0;1;0;10670;0.2081;0.5676;1.0;1.4051;493552.5321;43;43;0.6875;4.0;28;0;1;0;0.2156;1;0
597000.0;2;1.75;2470;4600;1.0;0;3;4;7;1140;1330;0;1790;5175;2014;9;2;3;0;0;2;124;0;0;1;0;7070;0.3494;0.4615;0.8889;1.3799;424706.3559;110;110;0.875;2.0;28;0;1;0;0.0652;0;0
325000.0;3;1.0;1300;9300;1.0;0;0;4;7;1300;0;0;1300;10064;2015;2;2;1;0;0;1;292;0;0;0;1;10600;0.1226;1.0;0.9241;1.0;682774.8788;49;49;0.3333;3.0;28;0;0;0;0.2994;0;0
355000.0;5;2.75;2530;9375;1.0;0;0;5;7;1530;1000;0;2250;8200;2015;4;2;2;0;0;1;334;1;0;0;0;11905;0.2125;0.6047;1.1433;1.1244;296187.9805;60;60;0.55;5.0;35;0;1;0;0.2607;0;0
338000.0;3;1.5;2400;8215;1.0;0;0;3;7;1200;1200;0;1460;8217;2014;12;3;4;0;0;2;230;0;0;0;1;10615;0.2261;0.5;0.9998;1.6438;359483.2396;65;65;0.5;3.0;21;0;1;0;0.1063;0;0
210000.0;4;2.25;1500;5393;2.0;0;0;3;7;1500;0;0;1700;5917;2014;11;1;4;0;0;2;200;0;0;1;0;6893;0.2176;1.0;0.9114;0.8824;280804.6906;27;27;0.5625;2.0;21;0;0;0;0.2772;1;0
423000.0;4;1.75;1700;9000;1.0;0;0;3;7;1700;0;0;1930;7818;2014;8;3;3;0;0;2;104;0;1;0;0;10700;0.1589;1.0;1.1512;0.8808;521652.8587;59;59;0.4375;4.0;21;0;0;0;0.1966;0;0
249500.0;4;1.5;2120;8554;1.0;0;0;4;7;1170;950;0;1790;8554;2015;2;2;1;0;0;1;285;0;0;0;1;10674;0.1986;0.5519;1.0;1.1844;234284.0352;49;49;0.375;4.0;28;0;1;0;0.3416;0;0
325000.0;4;2.5;2240;5105;2.0;0;0;4;8;2240;0;0;1920;5288;2015;1;5;1;1;0;1;253;0;0;0;1;7345;0.305;1.0;0.9654;1.1667;311632.1058;24;24;0.625;2.0;32;0;0;0;0.2715;1;0
257000.0;3;1.75;1540;8223;1.0;0;0;4;7;1070;470;0;1240;8113;2015;3;2;1;0;0;1;327;1;0;0;0;9763;0.1577;0.6948;1.0136;1.2419;311632.1058;39;39;0.5833;3.0;28;0;1;0;0.3413;1;0
550000.0;3;1.75;1890;100623;1.0;0;3;3;8;1890;0;0;2110;50529;2015;4;0;2;0;0;1;353;1;0;0;0;102513;0.0184;1.0;1.9914;0.8957;678163.0593;48;48;0.5833;3.0;24;0;0;0;0.3563;0;0
490000.0;3;1.0;1260;9638;2.0;0;0;4;7;1260;0;0;1760;7822;2014;11;4;4;0;0;2;196;0;0;1;0;10898;0.1156;1.0;1.2322;0.7159;803719.5231;106;106;0.3333;1.5;28;0;0;0;0.1697;0;0
299000.0;2;1.5;1160;3838;2.0;0;0;3;7;1160;0;0;1410;3780;2015;2;0;1;0;0;1;276;0;0;0;1;4998;0.2321;1.0;1.0153;0.8227;521652.8587;43;43;0.75;1.0;21;0;0;0;0.2061;1;0
295000.0;2;1.0;1300;39639;1.0;0;0;4;6;1300;0;0;1880;98881;2014;11;0;4;0;0;2;185;0;0;1;0;40939;0.0318;1.0;0.4009;0.6915;487479.6271;66;66;0.5;2.0;24;0;0;0;0.1845;0;0
630000.0;4;2.5;3220;14463;2.0;0;0;3;8;3220;0;0;2550;12109;2014;10;2;4;0;0;2;180;0;0;1;0;17683;0.1821;1.0;1.1944;1.2627;685605.7755;48;48;0.625;2.0;24;0;0;0;0.2858;0;0
320000.0;4;1.5;2020;8474;1.0;0;0;5;7;1010;1010;0;1720;8166;2015;4;4;2;0;0;1;357;1;0;0;0;10494;0.1925;0.5;1.0377;1.1744;353608.6352;64;64;0.375;4.0;35;0;1;0;0.2197;0;0
1110000.0;4;2.5;2990;8640;1.0;0;0;5;8;2100;890;0;2270;8800;2015;4;4;2;0;0;1;357;1;0;0;0;11630;0.2571;0.7023;0.9818;1.3172;810164.875;67;67;0.625;4.0;40;0;1;0;0.1606;0;0
398000.0;4;1.0;1420;6458;1.0;0;0;4;7;1420;0;0;1670;6350;2014;9;0;3;0;0;2;143;0;0;1;0;7878;0.1802;1.0;1.017;0.8503;576795.0072;73;73;0.25;4.0;28;0;0;0;0.0962;0;0
218000.0;3;1.0;1020;7874;1.0;0;0;3;7;1020;0;0;1290;7320;2014;5;2;2;0;0;1;19;1;0;0;0;8894;0.1147;1.0;1.0757;0.7907;319581.394;70;70;0.3333;3.0;21;0;0;0;0.0898;0;0
590000.0;4;2.75;2400;104108;2.0;0;0;3;8;2400;0;0;2270;54450;2015;3;1;1;0;0;1;305;1;0;0;0;106508;0.0225;1.0;1.912;1.0573;616990.5922;38;38;0.6875;2.0;24;0;0;0;0.3697;1;0
1595000.0;5;3.0;3640;8239;2.0;0;3;3;10;2540;1100;0;3330;10643;2014;6;6;2;1;0;1;30;0;1;0;0;11879;0.3064;0.6978;0.7741;1.0931;645507.3781;44;44;0.6;2.5;30;0;1;0;0.2222;1;0
348500.0;2;2.25;1550;1824;2.0;0;0;3;8;1550;0;0;1460;1826;2014;12;3;4;0;0;2;230;0;0;0;1;3374;0.4594;1.0;0.9989;1.0616;319581.394;19;19;1.125;1.0;24;0;0;0;0.0757;1;0
592500.0;2;2.0;1870;4751;1.0;0;0;3;8;1870;0;0;2170;5580;2014;7;4;3;0;0;2;84;0;1;0;0;6621;0.2824;1.0;0.8514;0.8618;678163.0593;20;20;1.0;2.0;24;0;0;0;0.3331;1;0
505000.0;3;2.5;2340;5957;2.0;0;0;3;8;2340;0;0;2340;6604;2014;6;1;2;0;0;1;39;0;1;0;0;8297;0.282;1.0;0.902;1.0;462480.0353;31;31;0.8333;1.5;24;0;0;0;0.1605;1;0
1430000.0;5;4.25;3350;3600;2.0;0;0;3;10;2260;1090;0;1810;3600;2014;10;2;4;0;0;2;180;0;0;1;0;6950;0.482;0.6746;1.0;1.8508;849448.0163;12;12;0.85;2.5;30;0;1;0;0.043;1;1
502000.0;3;1.0;1710;5000;1.0;0;0;5;7;1140;570;0;1670;4000;2014;7;0;3;0;0;2;80;0;1;0;0;6710;0.2548;0.6667;1.25;1.024;618634.1697;105;105;0.3333;3.0;35;0;1;0;0.063;0;0
257500.0;2;2.0;1180;9265;1.0;0;0;3;7;1180;0;0;460;18000;2014;6;1;2;0;0;1;53;0;1;0;0;10445;0.113;1.0;0.5147;2.5652;469455.7707;86;86;1.0;2.0;21;0;0;0;0.1241;0;0
405000.0;3;1.5;1600;7500;1.0;0;0;3;7;1600;0;0;1700;7500;2014;7;4;3;0;0;2;70;0;1;0;0;9100;0.1758;1.0;1.0;0.9412;521652.8587;60;60;0.5;3.0;21;0;0;0;0.189;0;0
427000.0;3;1.75;1300;5111;1.0;0;0;4;7;1300;0;0;1370;5111;2015;3;1;1;0;0;1;319;1;0;0;0;6411;0.2028;1.0;1.0;0.9489;619900.5472;67;67;0.5833;3.0;28;0;0;0;0.096;0;0
290000.0;3;1.5;1040;9997;1.0;0;0;4;7;1040;0;0;1040;8699;2014;12;3;4;0;0;2;216;0;0;0;1;11037;0.0942;1.0;1.1492;1.0;423725.6951;71;71;0.5;3.0;28;0;0;0;0.155;0;0
222000.0;3;1.0;1220;7695;1.0;0;0;3;7;1220;0;0;1210;7412;2015;3;1;1;0;0;1;326;1;0;0;0;8915;0.1368;1.0;1.0382;1.0083;319581.394;72;72;0.3333;3.0;21;0;0;0;0.0874;0;0
315000.0;3;2.5;2240;6097;2.0;0;0;3;8;2240;0;0;2240;5574;2014;12;3;4;0;0;2;230;0;0;0;1;8337;0.2687;1.0;1.0938;1.0;366867.6;24;24;0.8333;1.5;24;0;0;0;0.3868;1;0
371000.0;3;1.5;1420;4500;1.0;0;0;3;7;1420;0;0;1540;6375;2014;6;2;2;0;0;1;33;0;1;0;0;5920;0.2399;1.0;0.7059;0.9221;584827.5624;67;67;0.5;3.0;21;0;0;0;0.0878;0;0
279900.0;3;1.75;1580;6620;1.0;0;0;3;7;1580;0;0;1580;8137;2014;6;3;2;0;0;1;55;0;1;0;0;8200;0.1927;1.0;0.8136;1.0;294111.2786;38;38;0.5833;3.0;21;0;0;0;0.3277;1;0
250000.0;3;1.5;2390;23522;1.0;0;0;2;7;1890;500;1968;2430;23958;2015;4;0;2;0;0;1;353;1;0;0;0;25912;0.0922;0.7908;0.9818;0.9835;493552.5321;88;58;0.5;3.0;14;1;1;0;0.2752;0;0
599000.0;4;2.25;2260;29930;2.0;0;0;4;8;1400;860;0;2770;29930;2014;5;1;2;0;0;1;4;1;0;0;0;32190;0.0702;0.6195;1.0;0.8159;859684.7791;49;49;0.5625;2.0;32;0;1;0;0.2094;0;0
267300.0;3;1.75;1890;93218;1.0;0;0;4;7;1890;0;0;1690;172062;2014;7;2;3;0;0;2;75;0;1;0;0;95108;0.0199;1.0;0.5418;1.1183;334921.0627;62;62;0.5833;3.0;28;0;0;0;0.4368;0;0
585000.0;2;1.75;1830;7200;1.0;0;2;4;7;1070;760;0;1570;6000;2014;12;3;4;0;0;2;223;0;0;0;1;9030;0.2027;0.5847;1.2;1.1656;417637.4331;77;77;0.875;2.0;28;0;1;0;0.0755;0;0
350000.0;3;1.75;1000;8268;1.0;0;0;3;6;1000;0;0;1220;7800;2015;4;1;2;0;0;1;347;1;0;0;0;9268;0.1079;1.0;1.06;0.8197;569958.4652;57;57;0.5833;3.0;18;0;0;0;0.2097;0;0
506000.0;3;1.75;2180;7700;1.0;0;0;3;8;1480;700;0;2180;7604;2014;6;1;2;0;0;1;46;0;1;0;0;9880;0.2206;0.6789;1.0126;1.0;676185.3922;65;65;0.5833;3.0;24;0;1;0;0.1559;0;0
400000.0;6;2.0;2320;210830;2.0;0;0;4;8;2320;0;0;2540;217800;2014;11;3;4;0;0;2;195;0;0;1;0;213150;0.0109;1.0;0.968;0.9134;353608.6352;64;64;0.3333;3.0;32;0;0;0;0.3262;0;0
151100.0;3;1.0;840;4495;1.0;0;0;3;6;840;0;0;1260;7434;2014;11;1;4;0;0;2;186;0;0;1;0;5335;0.1575;1.0;0.6047;0.6667;359483.2396;105;105;0.3333;3.0;18;0;0;0;0.1115;0;0
251000.0;3;1.0;840;4495;1.0;0;0;3;6;840;0;0;1260;7434;2015;4;1;2;0;0;1;354;1;0;0;0;5335;0.1575;1.0;0.6047;0.6667;359483.2396;105;105;0.3333;3.0;18;0;0;0;0.1115;0;0
555000.0;4;2.25;2350;8140;1.0;0;0;4;8;1430;920;0;2640;8700;2014;5;3;2;0;0;1;20;1;0;0;0;10490;0.224;0.6085;0.9356;0.8902;859684.7791;49;49;0.5625;4.0;32;0;1;0;0.2088;0;0
467500.0;3;1.75;2040;273556;1.0;0;0;3;7;2040;0;0;1790;273556;2014;10;0;4;0;0;2;157;0;0;1;0;275596;0.0074;1.0;1.0;1.1397;487479.6271;29;29;0.5833;3.0;21;0;0;0;0.2183;1;0
479000.0;4;2.5;2370;30378;2.0;0;0;3;8;2370;0;0;2870;34834;2015;4;1;2;0;0;1;340;1;0;0;0;32748;0.0724;1.0;0.8721;0.8258;311632.1058;30;30;0.625;2.0;24;0;0;0;0.3772;1;0
247000.0;5;2.0;1590;9350;1.0;0;0;5;7;1060;530;0;1460;8210;2015;4;3;2;0;0;1;349;1;0;0;0;10940;0.1453;0.6667;1.1389;1.089;280804.6906;64;64;0.4;5.0;35;0;1;0;0.2704;0;0
299500.0;3;1.0;1380;10875;1.0;0;0;3;7;1380;0;0;1040;10875;2015;1;4;1;0;0;1;266;0;0;0;1;12255;0.1126;1.0;1.0;1.3269;439471.0814;49;49;0.3333;3.0;21;0;0;0;0.6038;0;0
306888.0;4;1.5;1940;8970;1.5;0;0;3;7;1270;670;0;1960;8470;2015;5;3;2;0;0;1;370;1;0;0;0;10910;0.1778;0.6546;1.059;0.9898;469455.7707;46;46;0.375;2.6667;21;0;1;0;0.1237;0;0
675000.0;4;2.5;3320;244807;2.0;0;0;3;9;3320;0;0;2530;217800;2014;10;0;4;0;0;2;157;0;0;1;0;248127;0.0134;1.0;1.124;1.3123;423665.99;25;25;0.625;2.0;27;0;0;0;0.4483;1;0
577000.0;2;1.0;1090;5265;1.5;0;0;4;7;1090;0;0;2080;4000;2015;4;1;2;0;0;1;354;1;0;0;0;6355;0.1715;1.0;1.3162;0.524;862825.2314;79;79;0.5;1.3333;28;0;0;0;0.0702;0;0
219950.0;3;1.5;1650;9936;1.0;0;0;3;7;1090;560;0;1560;9890;2014;5;1;2;0;0;1;18;1;0;0;0;11586;0.1424;0.6606;1.0047;1.0577;294111.2786;59;59;0.5;3.0;21;0;1;0;0.2777;0;0
375000.0;3;1.5;1110;5500;1.0;0;0;3;6;1110;0;1997;1670;6600;2014;7;2;3;0;0;2;82;0;1;0;0;6610;0.1679;1.0;0.8333;0.6647;803719.5231;86;29;0.5;3.0;18;1;0;0;0.1619;1;0
650000.0;4;2.5;2110;6820;1.0;0;0;5;7;1530;580;0;1420;6431;2014;11;4;4;0;0;2;189;0;0;1;0;8930;0.2363;0.7251;1.0605;1.4859;619900.5472;84;84;0.625;4.0;35;0;1;0;0.0861;0;0
975000.0;3;3.0;1850;5000;1.5;0;0;2;6;1850;0;0;1360;2500;2015;4;0;2;0;0;1;339;1;0;0;0;6850;0.2701;1.0;2.0;1.3603;579053.4173;126;126;1.0;2.0;12;0;0;0;0.0844;0;0
229000.0;1;1.0;600;3720;1.0;0;0;3;6;600;0;0;1480;4800;2015;4;2;2;0;0;1;362;1;0;0;0;4320;0.1389;1.0;0.775;0.4054;319581.394;106;106;1.0;1.0;18;0;0;0;0.0591;0;0
575000.0;5;2.5;2760;4000;1.5;0;0;3;8;1730;1030;2014;1680;4000;2014;9;6;3;1;0;2;142;0;0;1;0;6760;0.4083;0.6268;1.0;1.6429;634360.1793;100;12;0.5;3.3333;24;1;1;0;0.0331;1;1
815000.0;4;1.75;2970;14880;1.0;0;4;5;9;1560;1410;0;3310;13388;2015;4;1;2;0;0;1;361;1;0;0;0;17850;0.1664;0.5253;1.1114;0.8973;790576.6546;64;64;0.4375;4.0;45;0;1;0;0.2466;0;0
525000.0;3;1.75;2300;43560;1.0;0;0;4;7;1350;950;0;2320;57000;2014;8;2;3;0;0;2;96;0;1;0;0;45860;0.0502;0.587;0.7642;0.9914;682774.8788;47;47;0.5833;3.0;28;0;1;0;0.2842;0;0
471000.0;3;2.5;2030;2805;2.0;0;0;3;8;1720;310;0;1670;2898;2014;6;4;2;0;0;1;35;0;1;0;0;4835;0.4199;0.8473;0.9679;1.2156;616990.5922;25;25;0.8333;1.5;24;0;1;0;0.295;1;0
450000.0;4;1.75;2160;4333;1.0;0;0;4;8;1260;900;0;1670;4426;2014;6;0;2;0;0;1;52;0;1;0;0;6493;0.3327;0.5833;0.979;1.2934;576795.0072;84;84;0.4375;4.0;32;0;1;0;0.1002;0;0
590000.0;3;2.0;1650;6150;2.0;0;0;4;7;1650;0;1993;1280;6150;2014;5;2;2;0;0;1;26;1;0;0;0;7800;0.2115;1.0;1.0;1.2891;618634.1697;100;33;0.6667;1.5;28;1;0;0;0.0711;1;0
744000.0;4;2.5;3140;7260;2.0;0;0;3;8;2200;940;0;2860;8186;2014;8;4;3;0;0;2;91;0;1;0;0;10400;0.3019;0.7006;0.8869;1.0979;859684.7791;22;22;0.625;2.0;24;0;1;0;0.2119;1;0
460000.0;4;2.25;2690;36114;2.0;0;0;4;9;2690;0;0;2570;35091;2014;12;0;4;0;0;2;213;0;0;0;1;38804;0.0693;1.0;1.0292;1.0467;334921.0627;40;40;0.5625;2.0;36;0;0;0;0.3662;1;0
299000.0;5;2.5;1940;9389;1.0;0;0;4;7;1290;650;0;1810;9390;2015;3;4;1;0;0;1;315;1;0;0;0;11329;0.1712;0.6649;0.9999;1.0718;423725.6951;66;66;0.5;5.0;28;0;1;0;0.1377;0;0
231000.0;4;1.0;1220;5120;1.5;0;0;5;6;1220;0;0;1540;7670;2015;1;3;1;0;0;1;272;0;0;0;1;6340;0.1924;1.0;0.6675;0.7922;315709.3034;86;86;0.25;2.6667;30;0;0;0;0.5234;0;0
195000.0;3;1.0;1300;9600;1.0;0;0;4;6;1300;0;0;1150;10222;2014;8;2;3;0;0;2;110;0;1;0;0;10900;0.1193;1.0;0.9392;1.1304;334921.0627;51;51;0.3333;3.0;24;0;0;0;0.3771;0;0
305000.0;3;1.75;1660;11500;1.0;0;0;3;7;1130;530;0;1250;11000;2015;4;3;2;0;0;1;356;1;0;0;0;13160;0.1261;0.6807;1.0455;1.328;439471.0814;47;47;0.5833;3.0;21;0;1;0;0.5803;0;0
